方名,网址,状态码,正文命中,页面摘要
朱雀丸,https://www.yixue.com/%E6%9C%B1%E9%9B%80%E4%B8%B8,200,是,朱雀丸_朱雀丸的作用_朱雀丸说明书_朱雀丸的功效_中药朱雀丸配方_医学百科 - 医学百科；朱雀丸_朱雀丸的作用_朱雀丸说明书_朱雀丸的功效_中药朱雀丸配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 朱雀丸 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【处方】 茯神 60克（去皮） 沉香 15克 【制法】 上药并为细末，炼蜜为丸，如小豆大。 【功效与作用】 治 心火 不降， 肾水 不开，心
诸疝初起方,https://www.yixue.com/%E8%AF%B8%E7%96%9D%E5%88%9D%E8%B5%B7%E6%96%B9,404,否,404；
逐狐汤,https://www.yixue.com/%E9%80%90%E7%8B%90%E6%B1%A4,404,否,404；
走精黄病方,https://www.yixue.com/%E8%B5%B0%E7%B2%BE%E9%BB%84%E7%97%85%E6%96%B9,404,否,404；
阿胶饮,https://www.yixue.com/%E9%98%BF%E8%83%B6%E9%A5%AE,404,否,404；
百合地黄汤,https://www.yixue.com/%E7%99%BE%E5%90%88%E5%9C%B0%E9%BB%84%E6%B1%A4,200,是,百合地黄汤_百合地黄汤的作用_百合地黄汤说明书_百合地黄汤的功效_中药百合地黄汤配方_医学百科 - 医学百科；百合地黄汤_百合地黄汤的作用_百合地黄汤说明书_百合地黄汤的功效_中药百合地黄汤配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 百合地黄汤 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 《金匮要略》卷上:百合地黄汤 2 《金匮》卷上:百合地黄汤 3 中药方专题 3.1 按功效分类的常用方剂 
百合知母汤,https://www.yixue.com/%E7%99%BE%E5%90%88%E7%9F%A5%E6%AF%8D%E6%B1%A4,200,是,百合知母汤_百合知母汤的作用_百合知母汤说明书_百合知母汤的功效_中药百合知母汤配方_医学百科 - 医学百科；百合知母汤_百合知母汤的作用_百合知母汤说明书_百合知母汤的功效_中药百合知母汤配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 百合知母汤 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 《金匮要略》卷上:百合知母汤 2 《金匮》卷上:百合知母汤 3 中药方专题 3.1 按功效分类的常用方剂 
败毒托里散,https://www.yixue.com/%E8%B4%A5%E6%AF%92%E6%89%98%E9%87%8C%E6%95%A3,404,否,404；
败毒至圣散,https://www.yixue.com/%E8%B4%A5%E6%AF%92%E8%87%B3%E5%9C%A3%E6%95%A3,404,否,404；
备用要方,https://www.yixue.com/%E5%A4%87%E7%94%A8%E8%A6%81%E6%96%B9,404,否,404；
背骨痛方,https://www.yixue.com/%E8%83%8C%E9%AA%A8%E7%97%9B%E6%96%B9,404,否,404；
参桂汤,https://www.yixue.com/%E5%8F%82%E6%A1%82%E6%B1%A4,200,是,参桂汤_参桂汤的作用_参桂汤说明书_参桂汤的功效_中药参桂汤配方_医学百科 - 医学百科；参桂汤_参桂汤的作用_参桂汤说明书_参桂汤的功效_中药参桂汤配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 参桂汤 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 《圣济总录》卷四十七:参桂汤 2 《不知医必要》卷三:参桂汤 3 中药方专题 3.1 按功效分类的常用方剂 3.2 中药方大全 按
柴葛解肌汤（《医学心悟》程氏）,https://www.yixue.com/%E6%9F%B4%E8%91%9B%E8%A7%A3%E8%82%8C%E6%B1%A4%EF%BC%88%E3%80%8A%E5%8C%BB%E5%AD%A6%E5%BF%83%E6%82%9F%E3%80%8B%E7%A8%8B%E6%B0%8F%EF%BC%89,404,否,404；
柴胡桂枝汤,https://www.yixue.com/%E6%9F%B4%E8%83%A1%E6%A1%82%E6%9E%9D%E6%B1%A4,200,是,柴胡桂枝汤 - 医学百科；柴胡桂枝汤 - 医学百科 匿名 未登录 登录 医学百科 搜索 柴胡桂枝汤 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 中药 方剂 名。 目录 1 来源 1.1 1《伤寒论》146条 1.2 2唐本《伤寒论》 1.3 3《金匮要略.腹满寒疝宿食病》《外台》 2 组成 3 用法 4 功用 5 主治 6 其他治疗用途 6.
柴胡生化汤,https://www.yixue.com/%E6%9F%B4%E8%83%A1%E7%94%9F%E5%8C%96%E6%B1%A4,200,是,柴胡生化汤_柴胡生化汤的作用_柴胡生化汤说明书_柴胡生化汤的功效_中药柴胡生化汤配方_医学百科 - 医学百科；柴胡生化汤_柴胡生化汤的作用_柴胡生化汤说明书_柴胡生化汤的功效_中药柴胡生化汤配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 柴胡生化汤 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【处方】 柴胡 （酒炒）1钱， 川芎 2钱， 当归 5钱， 桃仁 13粒， 炙甘草 5分， 炮姜 5分， 荆芥 1钱
蟾酥解毒丸,https://www.yixue.com/%E8%9F%BE%E9%85%A5%E8%A7%A3%E6%AF%92%E4%B8%B8,404,否,404；
蟾酥丸,https://www.yixue.com/%E8%9F%BE%E9%85%A5%E4%B8%B8,200,是,蟾酥丸_蟾酥丸的作用_蟾酥丸说明书_蟾酥丸的功效_中药蟾酥丸配方_医学百科 - 医学百科；蟾酥丸_蟾酥丸的作用_蟾酥丸说明书_蟾酥丸的功效_中药蟾酥丸配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 蟾酥丸 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 《玉机微义》卷十五引郭氏方:蟾酥丸 2 《外科正宗》卷二:蟾酥丸 3 《圣济总录》卷一七二:蟾酥丸 4 《活人心统》卷三:蟾酥丸 
赤石脂禹余粮汤,https://www.yixue.com/%E8%B5%A4%E7%9F%B3%E8%84%82%E7%A6%B9%E4%BD%99%E7%B2%AE%E6%B1%A4,200,是,赤石脂禹余粮汤 - 医学百科；赤石脂禹余粮汤 - 医学百科 匿名 未登录 登录 医学百科 搜索 赤石脂禹余粮汤 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 方 名： 赤石脂禹余粮汤 （收涩之剂） 总 结：止利 编 号：001 组 成： 赤石脂 、 禹余粮 主 治：1.治 伤寒 服汤药下利不止，心中痞，服 泻心汤 已，复以他药下之，利不止， 医以
川椒丸,https://www.yixue.com/%E5%B7%9D%E6%A4%92%E4%B8%B8,200,是,川椒丸_川椒丸的作用_川椒丸说明书_川椒丸的功效_中药川椒丸配方_医学百科 - 医学百科；川椒丸_川椒丸的作用_川椒丸说明书_川椒丸的功效_中药川椒丸配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 川椒丸 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 《小儿卫生总微论方》卷十:川椒丸 2 《三因》卷十一:川椒丸 3 《圣惠》卷四十六:川椒丸 4 《圣惠》卷四十三:川椒丸 5 《圣
催生遇仙丹,https://www.yixue.com/%E5%82%AC%E7%94%9F%E9%81%87%E4%BB%99%E4%B8%B9,404,否,404；
当归导滞汤,https://www.yixue.com/%E5%BD%93%E5%BD%92%E5%AF%BC%E6%BB%9E%E6%B1%A4,200,是,当归导滞汤_当归导滞汤的作用_当归导滞汤说明书_当归导滞汤的功效_中药当归导滞汤配方_医学百科 - 医学百科；当归导滞汤_当归导滞汤的作用_当归导滞汤说明书_当归导滞汤的功效_中药当归导滞汤配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 当归导滞汤 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 《玉机微义》卷十七:当归导滞汤 2 《血证论》卷八:当归导滞汤 3 《寒温条辨》卷五:当归导滞汤 4 中药
殿胞煎,https://www.yixue.com/%E6%AE%BF%E8%83%9E%E7%85%8E,200,是,殿胞煎_殿胞煎的作用_殿胞煎说明书_殿胞煎的功效_中药殿胞煎配方_医学百科 - 医学百科；殿胞煎_殿胞煎的作用_殿胞煎说明书_殿胞煎的功效_中药殿胞煎配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 殿胞煎 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【别名】 殿胎煎 【处方】 当归 5-7钱或1两， 川芎 1钱， 炙甘草 1钱， 茯苓 1钱， 肉桂 1-2钱或5-7分。 【功效与作用】 
独活丹,https://www.yixue.com/%E7%8B%AC%E6%B4%BB%E4%B8%B9,404,否,404；
鹅黄散,https://www.yixue.com/%E9%B9%85%E9%BB%84%E6%95%A3,200,是,鹅黄散 - 医学百科；鹅黄散 - 医学百科 匿名 未登录 登录 医学百科 搜索 鹅黄散 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 《外科正宗》卷三:鹅黄散 2 《外科正宗》卷四:鹅黄散 3 《医宗金鉴》卷五十一:鹅黄散 4 《全国中药成药处方集》（沈阳方）:鹅黄散 5 《中医皮肤病学简编》:鹅黄散 6 《金鉴》卷五十一:鹅黄散
附不谢方,https://www.yixue.com/%E9%99%84%E4%B8%8D%E8%B0%A2%E6%96%B9,404,否,404；
甘草梢黑豆汤,https://www.yixue.com/%E7%94%98%E8%8D%89%E6%A2%A2%E9%BB%91%E8%B1%86%E6%B1%A4,200,是,甘草梢黑豆汤_甘草梢黑豆汤的作用_甘草梢黑豆汤说明书_甘草梢黑豆汤的功效_中药甘草梢黑豆汤配方_医学百科 - 医学百科；甘草梢黑豆汤_甘草梢黑豆汤的作用_甘草梢黑豆汤说明书_甘草梢黑豆汤的功效_中药甘草梢黑豆汤配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 甘草梢黑豆汤 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【处方】 生甘草 梢60克， 黑豆 250克。 【功效与作用】 解毒 缓急。 主药 毒内灼。（ 强中 ）
葛根加半夏汤,https://www.yixue.com/%E8%91%9B%E6%A0%B9%E5%8A%A0%E5%8D%8A%E5%A4%8F%E6%B1%A4,200,是,葛根加半夏汤 - 医学百科；葛根加半夏汤 - 医学百科 匿名 未登录 登录 医学百科 搜索 葛根加半夏汤 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【来源】《 伤寒论 》。 【组成】 葛根 12克 麻黄 9克(去节) 甘草 6克(炙) 芍药 6克 桂枝 6克(去皮) 生姜 6克(切) 半夏 9克(洗) 大枣 12枚(擘) 【用法】上八味，以水
葛根麻黄汤,https://www.yixue.com/%E8%91%9B%E6%A0%B9%E9%BA%BB%E9%BB%84%E6%B1%A4,404,否,404；
栝蒌散,https://www.yixue.com/%E6%A0%9D%E8%92%8C%E6%95%A3,200,是,栝蒌散_栝蒌散的作用_栝蒌散说明书_栝蒌散的功效_中药栝蒌散配方_医学百科 - 医学百科；栝蒌散_栝蒌散的作用_栝蒌散说明书_栝蒌散的功效_中药栝蒌散配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 栝蒌散 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【处方】 栝蒌实60克， 败酱草 15克， 细辛 15克，炮 干姜 15克，姜炙 厚朴 15克，炒 桔梗 15克， 人参 15克， 防风 1
桂麻各半汤,https://www.yixue.com/%E6%A1%82%E9%BA%BB%E5%90%84%E5%8D%8A%E6%B1%A4,404,否,404；
桂枝二麻黄一汤,https://www.yixue.com/%E6%A1%82%E6%9E%9D%E4%BA%8C%E9%BA%BB%E9%BB%84%E4%B8%80%E6%B1%A4,200,是,桂枝二麻黄一汤_桂枝二麻黄一汤的作用_桂枝二麻黄一汤说明书_桂枝二麻黄一汤的功效_中药桂枝二麻黄一汤配方_医学百科 - 医学百科；桂枝二麻黄一汤_桂枝二麻黄一汤的作用_桂枝二麻黄一汤说明书_桂枝二麻黄一汤的功效_中药桂枝二麻黄一汤配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 桂枝二麻黄一汤 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【处方】 桂枝 1两17铢（去皮）， 芍药 1两6铢， 麻黄 16铢（去节）， 生姜 1两6
桂枝加大黄汤,https://www.yixue.com/%E6%A1%82%E6%9E%9D%E5%8A%A0%E5%A4%A7%E9%BB%84%E6%B1%A4,200,是,桂枝加大黄汤_桂枝加大黄汤的作用_桂枝加大黄汤说明书_桂枝加大黄汤的功效_中药桂枝加大黄汤配方_医学百科 - 医学百科；桂枝加大黄汤_桂枝加大黄汤的作用_桂枝加大黄汤说明书_桂枝加大黄汤的功效_中药桂枝加大黄汤配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 桂枝加大黄汤 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【处方】 桂枝 9克（去皮）大黄6克 芍药 18克 生姜 9克（切） 甘草 6克（炙） 大枣 12枚（擘
桂枝加黄汤,https://www.yixue.com/%E6%A1%82%E6%9E%9D%E5%8A%A0%E9%BB%84%E6%B1%A4,404,否,404；
桂枝加芍药汤,https://www.yixue.com/%E6%A1%82%E6%9E%9D%E5%8A%A0%E8%8A%8D%E8%8D%AF%E6%B1%A4,200,是,桂枝加芍药汤 - 医学百科；桂枝加芍药汤 - 医学百科 匿名 未登录 登录 医学百科 搜索 桂枝加芍药汤 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【方名】 桂枝加芍药汤 【出处】 《 伤寒论 》 【分类】 温里剂-温中缓急 【组成】 桂枝 （9克） 芍药 （18克） 甘草 炙（6克） 大枣 （3枚） 生姜 （9克） 【功用】 温脾 和中，缓
海上仙方,https://www.yixue.com/%E6%B5%B7%E4%B8%8A%E4%BB%99%E6%96%B9,404,否,404；
黄芩白芍汤,https://www.yixue.com/%E9%BB%84%E8%8A%A9%E7%99%BD%E8%8A%8D%E6%B1%A4,200,是,黄芩白芍汤_黄芩白芍汤的作用_黄芩白芍汤说明书_黄芩白芍汤的功效_中药黄芩白芍汤配方_医学百科 - 医学百科；黄芩白芍汤_黄芩白芍汤的作用_黄芩白芍汤说明书_黄芩白芍汤的功效_中药黄芩白芍汤配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 黄芩白芍汤 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【处方】 黄芩 1钱5分（酒炒），酒 炒白芍 1钱5分。 【功效与作用】 春温 。 【用法用量】 水煎服。 咳嗽 ，
鸡肝丸,https://www.yixue.com/%E9%B8%A1%E8%82%9D%E4%B8%B8,200,是,鸡肝丸_鸡肝丸的作用_鸡肝丸说明书_鸡肝丸的功效_中药鸡肝丸配方_医学百科 - 医学百科；鸡肝丸_鸡肝丸的作用_鸡肝丸说明书_鸡肝丸的功效_中药鸡肝丸配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 鸡肝丸 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 《惠直堂方》卷四:鸡肝丸 2 《眼科锦囊》卷四:鸡肝丸 3 《医统》卷七十三:鸡肝丸 4 中药方专题 4.1 按功效分类的常用方剂
鸡舌香散,https://www.yixue.com/%E9%B8%A1%E8%88%8C%E9%A6%99%E6%95%A3,200,是,鸡舌香散_鸡舌香散的作用_鸡舌香散说明书_鸡舌香散的功效_中药鸡舌香散配方_医学百科 - 医学百科；鸡舌香散_鸡舌香散的作用_鸡舌香散说明书_鸡舌香散的功效_中药鸡舌香散配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 鸡舌香散 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 《宋.太平惠民和剂局方》:鸡舌香散 2 《元和纪用经》:鸡舌香散 3 《太平惠民和剂局方》卷三:鸡舌香散 4 《仁斋直
加减小柴胡汤,https://www.yixue.com/%E5%8A%A0%E5%87%8F%E5%B0%8F%E6%9F%B4%E8%83%A1%E6%B1%A4,200,是,加减小柴胡汤_加减小柴胡汤的作用_加减小柴胡汤说明书_加减小柴胡汤的功效_中药加减小柴胡汤配方_医学百科 - 医学百科；加减小柴胡汤_加减小柴胡汤的作用_加减小柴胡汤说明书_加减小柴胡汤的功效_中药加减小柴胡汤配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 加减小柴胡汤 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 《云岐子脉诀》:加减小柴胡汤 2 《医学心悟》卷三:加减小柴胡汤 3 《圣济总录》卷二十四:加
解毒散,https://www.yixue.com/%E8%A7%A3%E6%AF%92%E6%95%A3,200,是,解毒散_解毒散的作用_解毒散说明书_解毒散的功效_中药解毒散配方_医学百科 - 医学百科；解毒散_解毒散的作用_解毒散说明书_解毒散的功效_中药解毒散配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 解毒散 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 《医学纲目》卷三十七:解毒散 2 《良朋汇集》卷五:解毒散 3 《幼科折衷》:解毒散 4 《赤水玄珠》卷二十八:解毒散 5 《古今
金砂散,https://www.yixue.com/%E9%87%91%E7%A0%82%E6%95%A3,200,是,金砂散_金砂散的作用_金砂散说明书_金砂散的功效_中药金砂散配方_医学百科 - 医学百科；金砂散_金砂散的作用_金砂散说明书_金砂散的功效_中药金砂散配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 金砂散 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 《保婴撮要》卷八:金砂散 2 《医学纲目》卷十九引《济生》:金砂散 3 《瑞竹堂方》卷五:金砂散 4 中药方专题 4.1 按功效分
绝疟膏,https://www.yixue.com/%E7%BB%9D%E7%96%9F%E8%86%8F,200,是,绝疟膏_绝疟膏的作用_绝疟膏说明书_绝疟膏的功效_中药绝疟膏配方_医学百科 - 医学百科；绝疟膏_绝疟膏的作用_绝疟膏说明书_绝疟膏的功效_中药绝疟膏配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 绝疟膏 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【处方】 斑蝥 1个（去头足翅），红枣1个（ 去核 ）。 【功效与作用】 疟疾 。 【用法用量】 同捣烂，包在眉心，先发时半日包上。过时即除
坎离丸,https://www.yixue.com/%E5%9D%8E%E7%A6%BB%E4%B8%B8,200,是,坎离丸_坎离丸的作用_坎离丸说明书_坎离丸的功效_中药坎离丸配方_医学百科 - 医学百科；坎离丸_坎离丸的作用_坎离丸说明书_坎离丸的功效_中药坎离丸配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 坎离丸 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 《摄生众妙方》卷二:坎离丸 2 《活人方》卷七:坎离丸 3 《本草纲目》卷三十五引《孙氏集效方》:坎离丸 4 《何氏济生论》卷五:
口糜散,https://www.yixue.com/%E5%8F%A3%E7%B3%9C%E6%95%A3,200,是,口糜散_口糜散的作用_口糜散说明书_口糜散的功效_中药口糜散配方_医学百科 - 医学百科；口糜散_口糜散的作用_口糜散说明书_口糜散的功效_中药口糜散配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 口糜散 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 《摄生秘剖》卷三:口糜散 2 《医方考》卷五:口糜散 3 中药方专题 3.1 按功效分类的常用方剂 3.2 中药方大全 按拼音查询
宽膈丸,https://www.yixue.com/%E5%AE%BD%E8%86%88%E4%B8%B8,200,是,宽膈丸_宽膈丸的作用_宽膈丸说明书_宽膈丸的功效_中药宽膈丸配方_医学百科 - 医学百科；宽膈丸_宽膈丸的作用_宽膈丸说明书_宽膈丸的功效_中药宽膈丸配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 宽膈丸 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 《三因极一病证方论》卷八:宽膈丸 2 《奇效良方》卷十六:宽膈丸 3 《三因》卷八:宽膈丸 4 中药方专题 4.1 按功效分类的常
理中丸及汤,https://www.yixue.com/%E7%90%86%E4%B8%AD%E4%B8%B8%E5%8F%8A%E6%B1%A4,404,否,404；
两臂与肩膊痛方,https://www.yixue.com/%E4%B8%A4%E8%87%82%E4%B8%8E%E8%82%A9%E8%86%8A%E7%97%9B%E6%96%B9,404,否,404；
六和生化汤,https://www.yixue.com/%E5%85%AD%E5%92%8C%E7%94%9F%E5%8C%96%E6%B1%A4,200,是,六和生化汤_六和生化汤的作用_六和生化汤说明书_六和生化汤的功效_中药六和生化汤配方_医学百科 - 医学百科；六和生化汤_六和生化汤的作用_六和生化汤说明书_六和生化汤的功效_中药六和生化汤配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 六和生化汤 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【处方】 川芎 2钱， 当归 4钱， 炮姜 4分， 炙甘草 5分， 桃仁 10粒， 茯苓 3钱， 砂仁壳 1钱， 橘
六神丸,https://www.yixue.com/%E5%85%AD%E7%A5%9E%E4%B8%B8,200,是,六神丸_六神丸说明书_六神丸的作用_六神丸副作用_六神丸是什么_医学百科 - 医学百科；六神丸_六神丸说明书_六神丸的作用_六神丸副作用_六神丸是什么_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 六神丸 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 六神丸 ，清凉解毒， 消炎 止痛。用于 烂喉丹痧 ， 咽喉肿痛 ， 喉风 喉痈 ，单 双乳蛾 ，小儿 热疖 ，痈疡 疔疮 ， 乳痈 发背 ， 
排脓汤,https://www.yixue.com/%E6%8E%92%E8%84%93%E6%B1%A4,404,否,404；
蟠龙散,https://www.yixue.com/%E8%9F%A0%E9%BE%99%E6%95%A3,200,是,蟠龙散_蟠龙散的作用_蟠龙散说明书_蟠龙散的功效_中药蟠龙散配方_医学百科 - 医学百科；蟠龙散_蟠龙散的作用_蟠龙散说明书_蟠龙散的功效_中药蟠龙散配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 蟠龙散 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 《活幼心书》卷下:蟠龙散 2 《活动心书》卷下:蟠龙散 3 中药方专题 3.1 按功效分类的常用方剂 3.2 中药方大全 按拼音查
七枣汤,https://www.yixue.com/%E4%B8%83%E6%9E%A3%E6%B1%A4,200,是,七枣汤_七枣汤的作用_七枣汤说明书_七枣汤的功效_中药七枣汤配方_医学百科 - 医学百科；七枣汤_七枣汤的作用_七枣汤说明书_七枣汤的功效_中药七枣汤配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 七枣汤 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 《宋.太平惠民和剂局方》:七枣汤 2 《太平惠民和剂局方》卷六:七枣汤 3 《三因极一病证方论》卷七:七枣汤 4 中药方专题 4.
驱疟饮子,https://www.yixue.com/%E9%A9%B1%E7%96%9F%E9%A5%AE%E5%AD%90,200,是,驱疟饮子_驱疟饮子的作用_驱疟饮子说明书_驱疟饮子的功效_中药驱疟饮子配方_医学百科 - 医学百科；驱疟饮子_驱疟饮子的作用_驱疟饮子说明书_驱疟饮子的功效_中药驱疟饮子配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 驱疟饮子 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【处方】 前胡 柴胡 各120克 桂心 桔梗 厚朴 （姜制） 半夏 （汤洗去滑）各90克 黄耆 干姜 （炮） 甘草 各60克 【
祛风药酒方,https://www.yixue.com/%E7%A5%9B%E9%A3%8E%E8%8D%AF%E9%85%92%E6%96%B9,404,否,404；
乳豆丸,https://www.yixue.com/%E4%B9%B3%E8%B1%86%E4%B8%B8,200,是,乳豆丸_乳豆丸的作用_乳豆丸说明书_乳豆丸的功效_中药乳豆丸配方_医学百科 - 医学百科；乳豆丸_乳豆丸的作用_乳豆丸说明书_乳豆丸的功效_中药乳豆丸配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 乳豆丸 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【处方】 肉豆蔻 （生，为末） 【制法】 上以通明 乳香 ，用酒浸透研 成膏 ，和 前药 末为丸，如 梧桐子 大。 【功效与作用】 治 腹泻
三解汤,https://www.yixue.com/%E4%B8%89%E8%A7%A3%E6%B1%A4,200,是,三解汤_三解汤的作用_三解汤说明书_三解汤的功效_中药三解汤配方_医学百科 - 医学百科；三解汤_三解汤的作用_三解汤说明书_三解汤的功效_中药三解汤配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 三解汤 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【处方】 黄连 1.5克 黄芩 3克 大黄12克 栀子 4.5克 花粉 6克 连翘 4.5克 半夏 3克 茯苓 6克 木通 3克 泽泻 4.
三辛散,https://www.yixue.com/%E4%B8%89%E8%BE%9B%E6%95%A3,404,否,404；
三星汤,https://www.yixue.com/%E4%B8%89%E6%98%9F%E6%B1%A4,200,是,三星汤_三星汤的作用_三星汤说明书_三星汤的功效_中药三星汤配方_医学百科 - 医学百科；三星汤_三星汤的作用_三星汤说明书_三星汤的功效_中药三星汤配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 三星汤 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【处方】 金银花 60克 蒲公英 30克 生甘草 9克 【功效与作用】 治 对口痈 。 【用法用量】 水煎服。 【注意】 阴症大溃者，此方不
蛇疔膏,https://www.yixue.com/%E8%9B%87%E7%96%94%E8%86%8F,404,否,404；
神效复元通气散,https://www.yixue.com/%E7%A5%9E%E6%95%88%E5%A4%8D%E5%85%83%E9%80%9A%E6%B0%94%E6%95%A3,404,否,404；
神效鸡清丸,https://www.yixue.com/%E7%A5%9E%E6%95%88%E9%B8%A1%E6%B8%85%E4%B8%B8,404,否,404；
手足痛方,https://www.yixue.com/%E6%89%8B%E8%B6%B3%E7%97%9B%E6%96%B9,404,否,404；
束胎丸,https://www.yixue.com/%E6%9D%9F%E8%83%8E%E4%B8%B8,404,否,404；
双单蛾方,https://www.yixue.com/%E5%8F%8C%E5%8D%95%E8%9B%BE%E6%96%B9,404,否,404；
双解复生散,https://www.yixue.com/%E5%8F%8C%E8%A7%A3%E5%A4%8D%E7%94%9F%E6%95%A3,404,否,404；
顺风匀气散,https://www.yixue.com/%E9%A1%BA%E9%A3%8E%E5%8C%80%E6%B0%94%E6%95%A3,200,是,顺风匀气散_顺风匀气散的作用_顺风匀气散说明书_顺风匀气散的功效_中药顺风匀气散配方_医学百科 - 医学百科；顺风匀气散_顺风匀气散的作用_顺风匀气散说明书_顺风匀气散的功效_中药顺风匀气散配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 顺风匀气散 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【处方】 白术 （四钱） 天麻 （一钱） 沉香 （半钱） 白芷 （半钱） 青皮 （半钱） 甘草 （炙.半钱） 人参 
